,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
895,2.5860000000000003,0.0,1.01,0.0,0.0,0.0,0.0,3.8760000000000003,0.0,0.0,0.0,0.0,1.814,6.742999999999999,0.0,0.0,0.0,0.981,0.0,0.0,0.695,0.0,0.0,0.0,2.114,0.0,0.49,0.9999999869819391
896,0.005,0.0,0.0,0.0,0.295,0.0,3.233,0.0,0.0,0.0,0.0,0.31,0.0,23.209,0.22899999999999998,0.0,0.0,1.567,0.0,0.0,0.0,0.0,1.105,2.052,0.99,0.0,0.0,0.9999888471662365
898,0.0,0.848,0.0,0.0,0.0,0.0,0.0,0.267,0.314,0.0,0.0,0.0,64.195,103.618,15.786,6.876,11.675999999999998,5.471,5.019,5.052,0.629,0.0,0.0,0.838,0.324,13.709000000000001,0.0,0.999999909515874
899,0.7240000000000001,1.71,0.0,0.0,0.0,0.0,1.857,0.0,0.0,0.0,0.0,0.0,0.0,169.33599999999998,2.248,0.7759999999999999,0.6759999999999999,1.4709999999999999,0.0,0.0,1.676,0.0,0.0,0.0,0.5479999999999999,0.414,0.0,3.3743845989409444e-09
900,0.414,0.0,0.171,0.0,0.0,0.0,0.0,0.048,0.0,0.17600000000000002,0.871,0.871,0.0,23.647,1.952,0.0,0.0,0.0,0.0,0.0,1.429,0.0,0.0,2.252,2.938,0.0,0.0,0.8465965825864392
901,0.0,0.0,0.924,0.0,0.762,0.7190000000000001,0.0,0.0,1.229,0.862,0.619,0.0,0.0,16.49,0.0,0.733,0.0,0.0,0.0,0.843,1.643,0.0,1.714,0.0,0.843,1.9240000000000002,0.0,0.9960309502239052
902,0.0,0.252,0.467,0.0,2.319,0.905,11.847000000000001,1.395,0.0,0.519,0.0,0.0,0.32899999999999996,474.961,3.114,0.7240000000000001,0.0,0.79,0.0,0.319,1.39,0.0,0.0,0.69,0.129,0.51,1.486,2.648446827955759e-07
903,0.0,0.0,1.652,0.0,0.51,0.0,0.0,0.22399999999999998,0.0,0.0,0.0,0.624,34.319,20.605,3.9330000000000003,0.0,0.986,0.8190000000000001,0.0,0.0,0.0,0.81,0.32899999999999996,0.0,0.4,0.0,0.0,0.999998285762468
904,0.0,0.848,0.0,0.943,0.0,1.9140000000000001,0.0,0.44299999999999995,5.805,0.0,0.157,1.729,0.8190000000000001,8.767000000000001,0.8140000000000001,0.524,0.0,0.0,0.276,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.9998086687490086
905,0.0,0.0,0.0,0.0,1.857,0.0,0.0,0.8,0.0,0.619,0.0,0.0,5.39,10.762,0.0,1.157,0.0,1.138,0.43799999999999994,0.0,0.157,0.0,0.0,0.0,0.624,0.36200000000000004,0.0,0.9999999999931066
