,25Mg,55Mn,59Co,60Ni,65Cu,66Zn,88Sr,90Zr,93Nb,95Mo,107Ag,109Ag,139La,140Ce,141Pr,143Nd,146Nd,147Sm,149Sm,153Eu,157Gd,159Tb,182W,206Pb,208Pb,232Th,238U,natural_class_proba
685,2.052,0.0,2.5,1.452,0.462,6.162000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486000000000001,0.0,0.8,0.0,0.0,2.2,0.0,0.0,0.0,0.81,0.0,0.6,0.0,0.0,0.9999993178999477
686,0.695,1.4140000000000001,0.7709999999999999,0.0,0.0,0.914,2.9139999999999997,0.0,1.8519999999999999,1.9240000000000002,0.0,0.0,0.0,7.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140000000000001,0.0,0.0,0.0,0.0,0.9999787313635607
687,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.695,0.0,1.814,0.0,0.0,3.0810000000000004,5.957000000000001,0.0,0.89,0.0,0.36200000000000004,0.0,2.59,2.1,0.0,1.148,0.0,0.0,0.0,0.0,0.9999999466830627
688,2.329,2.733,0.7859999999999999,0.0,1.171,0.757,5.7620000000000005,0.0,0.0,0.695,1.148,0.0,26.895,24.885,6.767,1.7519999999999998,0.0,0.767,1.205,0.0,0.0,0.0,0.0,0.5379999999999999,0.0,1.605,0.0,0.999999999999553
689,1.0859999999999999,4.143,0.0,0.3,0.0,0.43799999999999994,3.762,0.0,0.49,0.19,0.0,0.838,1.2670000000000001,7.638,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,1.819,0.514,0.0,0.0,0.9999999999994016
690,1.6669999999999998,0.324,0.39,0.0,0.486,1.886,1.629,0.0,0.0,0.129,0.0,0.0,4.114,6.79,0.605,0.0,0.0,0.0,0.0,0.0,0.91,0.295,0.0,0.662,1.014,0.586,1.9380000000000002,0.9999999999999984
691,0.948,1.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9670000000000005,6.233,1.919,1.095,0.0,0.0,0.0,0.0,0.0,0.22399999999999998,0.0,1.724,0.0,0.0,1.195,0.9999999993847879
693,1.11,6.581,0.0,0.0,0.0,1.014,5.224,0.462,0.0,0.0,0.71,0.0,10.352,18.570999999999998,0.838,1.41,2.0,4.743,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.924,0.6759999999999999,0.9999999999999973
694,0.0,0.0,0.0,0.0,0.738,0.0,3.248,0.01,0.0,1.0290000000000001,0.0,0.0,4.114,23.485,4.9,0.0,0.0,0.0,0.0,0.0,2.609,0.28600000000000003,0.0,1.1520000000000001,0.0,0.0,0.0,0.9999991083272716
695,0.0,0.0,1.057,0.0,0.386,0.0,12.280999999999999,0.0,0.0,0.0,0.0,0.0,15.366,37.019,2.5810000000000004,2.8810000000000002,5.348,1.357,0.0,4.305,0.0,0.0,0.0,1.4809999999999999,0.0,1.662,1.2570000000000001,0.9999999999586011
696,0.0,0.0,1.024,0.0,3.1289999999999996,0.0,0.562,0.0,0.0,0.0,0.086,0.0,3.443,7.5520000000000005,1.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.9999951608460047
697,0.0,3.1239999999999997,0.386,0.0,0.0,0.0,1.048,0.0,0.0,1.9380000000000002,0.0,0.0,0.7859999999999999,5.718999999999999,0.657,3.076,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,1.038,0.105,0.0,0.9999999996898818
698,1.7519999999999998,1.367,0.529,0.0,0.19,0.0,1.857,0.0,1.79,0.371,0.705,0.0,10.642999999999999,26.709,0.0,2.605,0.852,0.0,0.0,0.0,1.281,0.0,1.6,1.19,0.0,2.157,0.0,0.9999999988190067
700,0.0,0.757,0.0,2.938,0.0,2.9139999999999997,0.857,0.0,0.0,0.0,0.0,0.0,11.362,17.4,1.5619999999999998,2.362,0.0,0.0,0.0,0.0,0.6709999999999999,0.0,0.0,2.033,0.0,0.0,0.0,0.9999999991732245
703,0.0,0.405,0.0,1.5619999999999998,0.0,0.0,10.695,0.0,1.505,0.0,0.0,0.0,2.6430000000000002,7.733,0.0,0.0,0.0,1.276,1.1520000000000001,0.0,0.0,3.033,0.0,0.0,3.9139999999999997,0.0,1.2329999999999999,0.9999999998647331
704,2.276,0.0,1.305,0.0,0.752,0.0,1.581,0.0,0.0,0.0,0.9620000000000001,1.314,2.748,6.695,1.271,0.633,5.686,0.0,0.0,0.9670000000000001,0.757,0.0,0.252,0.433,0.552,3.424,0.0,0.9999999999998361
705,0.0,0.562,0.0,0.943,0.629,0.0,3.8760000000000003,0.867,0.0,0.0,0.0,0.976,2.548,9.924,1.4,0.867,0.0,0.0,1.319,0.0,0.0,0.0,0.0,0.33799999999999997,2.548,1.214,0.0,0.9999999999995812
707,0.0,0.0,0.0,0.36700000000000005,0.0,0.0,1.4380000000000002,0.0,1.7480000000000002,0.0,0.0,0.0,7.557,19.738,5.995,3.8289999999999997,0.0,0.0,0.557,2.01,0.0,0.0,0.44299999999999995,3.2430000000000003,5.062,1.8,0.5,0.9999999999968696
708,2.838,1.1520000000000001,0.18600000000000003,0.805,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.005,6.019,21.085,1.405,1.8619999999999999,1.629,0.0,0.5710000000000001,0.657,0.0,0.0,0.44299999999999995,0.0,1.21,1.305,0.0,0.9999999999996871
709,2.186,1.062,0.0,0.0,0.0,0.9329999999999999,8.1,0.0,0.0,0.0,0.0,0.0,6.662000000000001,9.99,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36200000000000004,0.0,0.457,0.0,0.9999999999999805
710,1.11,0.0,0.0,0.0,1.024,0.0,1.79,0.505,1.695,0.0,2.49,0.0,8.795,13.838,0.0,0.0,1.0859999999999999,0.848,0.0,1.9240000000000002,2.114,0.0,1.6569999999999998,0.862,1.876,2.6519999999999997,0.0,0.9999999999994262
712,0.0,0.938,0.0,0.495,0.0,1.567,2.376,0.157,0.0,0.0,0.0,0.0,12.947000000000001,14.138,0.581,0.0,0.8859999999999999,0.452,0.205,1.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999826847
713,0.0,0.61,0.0,0.0,0.0,1.557,2.681,0.0,0.0,0.0,0.0,0.752,6.705,10.232999999999999,3.071,2.081,1.148,0.16699999999999998,0.6709999999999999,0.0,0.43799999999999994,0.0,3.319,0.0,2.824,2.124,0.0,0.9999999999999913
714,2.314,1.2,0.0,0.36700000000000005,0.0,2.0669999999999997,0.8859999999999999,0.0,0.71,1.452,0.0,0.0,11.514000000000001,14.895,3.9810000000000003,0.0,0.9620000000000001,0.0,2.229,0.0,3.0380000000000003,0.0,0.0,0.705,0.0,1.324,0.0,0.9999999999958713
715,0.0,0.0,0.0,2.7430000000000003,0.0,0.0,1.605,0.0,0.0,0.0,0.14300000000000002,0.21899999999999997,6.547999999999999,8.448,0.0,0.0,0.7859999999999999,0.0,0.7240000000000001,0.0,0.0,0.695,0.457,0.5710000000000001,2.381,0.0,0.0,0.9999999999999329
716,2.5140000000000002,0.0,2.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.886,9.052,0.0,0.0,0.0,0.0,0.0,2.076,0.0,0.0,1.067,0.0,0.0,0.467,2.195,0.9999999998188227
